ts,time,pkg,core16,core20,gpu_temp,gpu_power,gpu_util,train_tag
1788338574,16:42:54,66.0,59.0,62.0,59,95.18,30,ep? s950
1788338579,16:42:59,66.0,59.0,66.0,59,95.02,31,ep? s1000
1788338584,16:43:04,64.0,58.0,59.0,59,93.69,27,ep? s1000
1788338589,16:43:09,64.0,59.0,61.0,59,94.62,31,ep? s1000
1788338594,16:43:14,63.0,56.0,59.0,59,94.64,27,ep? s1000
1788338599,16:43:19,64.0,59.0,61.0,59,94.54,25,ep? s1000
1788338604,16:43:24,64.0,60.0,61.0,59,93.49,23,ep? s1000
1788338609,16:43:29,62.0,59.0,61.0,59,95.68,25,ep? s1000
1788338615,16:43:35,64.0,59.0,61.0,59,96.24,27,ep? s1000
1788338620,16:43:40,64.0,59.0,61.0,59,94.91,34,ep? s1000
1788338625,16:43:45,64.0,55.0,59.0,61,93.97,25,ep? s1000
1788338630,16:43:50,65.0,58.0,61.0,59,93.85,34,ep? s1050
1788338635,16:43:55,69.0,59.0,66.0,59,93.65,35,ep? s1050
1788338640,16:44:00,69.0,60.0,62.0,59,94.11,34,ep? s1050
1788338645,16:44:05,67.0,60.0,61.0,59,94.01,35,ep? s1050
1788338650,16:44:10,68.0,59.0,61.0,59,97.63,29,ep? s1050
1788338655,16:44:15,69.0,59.0,61.0,59,97.24,35,ep? s1050
1788338660,16:44:20,64.0,60.0,65.0,60,93.67,29,ep? s1050
1788338665,16:44:25,66.0,60.0,61.0,60,94.80,30,ep? s1050
1788338670,16:44:30,66.0,60.0,62.0,59,94.53,29,ep? s1050
1788338675,16:44:35,66.0,59.0,62.0,59,94.75,29,ep? s1050
1788338680,16:44:40,66.0,60.0,62.0,59,93.79,30,ep? s1100
1788338685,16:44:45,64.0,59.0,58.0,59,94.63,30,ep? s1100
1788338690,16:44:50,65.0,59.0,61.0,59,94.73,30,ep? s1100
1788338695,16:44:55,64.0,63.0,61.0,59,95.00,30,ep? s1100
1788338700,16:45:00,64.0,59.0,62.0,59,93.83,30,ep? s1100
1788338706,16:45:06,65.0,65.0,61.0,59,94.58,30,ep? s1100
1788338711,16:45:11,73.0,60.0,61.0,59,94.86,30,ep? s1100
1788338716,16:45:16,65.0,60.0,62.0,59,94.88,30,ep? s1100
1788338721,16:45:21,65.0,58.0,61.0,59,94.90,31,ep? s1100
1788338726,16:45:26,70.0,58.0,61.0,59,94.87,27,ep? s1100
1788338731,16:45:31,64.0,65.0,61.0,59,94.69,31,ep? s1150
1788338736,16:45:36,63.0,58.0,61.0,59,94.48,27,ep? s1150
1788338741,16:45:41,64.0,58.0,61.0,59,95.92,25,ep? s1150
1788338746,16:45:46,67.0,59.0,63.0,59,96.17,27,ep? s1150
1788338751,16:45:51,63.0,59.0,59.0,60,93.74,25,ep? s1150
1788338756,16:45:56,68.0,59.0,61.0,60,93.99,34,ep? s1150
1788338761,16:46:01,72.0,59.0,63.0,59,94.04,25,ep? s1150
1788338766,16:46:06,67.0,59.0,61.0,59,94.41,34,ep? s1150
1788338771,16:46:11,68.0,58.0,61.0,59,94.52,35,ep? s1150
1788338776,16:46:16,68.0,59.0,61.0,59,96.28,30,ep? s1150
1788338781,16:46:21,71.0,59.0,61.0,59,97.43,35,ep? s1200
1788338786,16:46:26,70.0,58.0,61.0,59,94.61,29,ep? s1200
1788338791,16:46:31,71.0,57.0,61.0,59,94.51,30,ep? s1200
1788338797,16:46:37,64.0,58.0,59.0,59,93.57,30,ep? s1200
1788338802,16:46:42,67.0,57.0,63.0,59,94.82,30,ep? s1200
1788338807,16:46:47,64.0,58.0,58.0,59,93.34,30,ep? s1200
1788338812,16:46:52,64.0,58.0,61.0,59,94.43,31,ep? s1200
1788338817,16:46:57,65.0,58.0,59.0,60,93.64,33,ep? s1200
1788338822,16:47:02,70.0,63.0,61.0,59,93.90,25,ep? s1200
1788338827,16:47:07,71.0,58.0,61.0,59,93.84,33,ep? s1200
1788338832,16:47:12,70.0,58.0,61.0,59,93.98,34,ep? s1250
1788338838,16:47:18,71.0,59.0,62.0,59,93.87,33,ep? s1250
1788338843,16:47:23,79.0,59.0,62.0,59,94.71,31,ep? s1250
1788338848,16:47:28,67.0,59.0,62.0,60,97.32,29,ep? s1250
1788338853,16:47:33,80.0,59.0,61.0,59,94.31,31,ep? s1250
1788338858,16:47:38,63.0,57.0,61.0,59,94.71,29,ep? s1250
1788338863,16:47:43,83.0,60.0,83.0,59,93.62,30,ep? s1250
1788338868,16:47:48,62.0,57.0,59.0,59,94.77,30,ep? s1250
1788338873,16:47:53,80.0,58.0,80.0,59,93.51,31,ep? s1250
1788338878,16:47:58,63.0,56.0,59.0,59,95.00,30,ep? s1250
1788338883,16:48:03,69.0,61.0,61.0,59,94.91,31,ep? s1300
1788338888,16:48:08,66.0,59.0,61.0,59,94.66,30,ep? s1300
1788338893,16:48:13,69.0,64.0,65.0,59,94.50,32,ep? s1300
1788338898,16:48:18,67.0,61.0,63.0,59,95.29,35,ep? s1300
1788338903,16:48:23,74.0,64.0,62.0,59,94.85,32,ep? s1300
1788338908,16:48:28,67.0,58.0,65.0,59,94.58,28,ep? s1300
1788338913,16:48:33,73.0,60.0,61.0,59,96.15,25,ep? s1300
1788338918,16:48:38,66.0,58.0,58.0,59,96.42,28,ep? s1300
1788338923,16:48:43,78.0,59.0,63.0,59,94.81,24,ep? s1300
1788338928,16:48:48,67.0,60.0,59.0,59,94.01,33,ep? s1300
1788338933,16:48:53,76.0,61.0,67.0,60,94.29,35,ep? s1350
1788338939,16:48:59,69.0,59.0,61.0,59,94.26,33,ep? s1350
1788338944,16:49:04,70.0,60.0,62.0,59,94.45,35,ep? s1350
1788338949,16:49:09,69.0,58.0,61.0,59,97.08,29,ep? s1350
1788338954,16:49:14,68.0,62.0,57.0,59,95.43,29,ep? s1350
1788338959,16:49:19,68.0,57.0,63.0,59,97.10,35,ep? s1350
1788338964,16:49:24,74.0,74.0,58.0,60,96.29,30,ep? s1350
1788338969,16:49:29,64.0,58.0,59.0,60,97.49,35,ep? s1350
1788338974,16:49:34,73.0,73.0,59.0,59,94.50,30,ep? s1350
1788338979,16:49:39,66.0,58.0,65.0,59,94.71,30,ep? s1350
1788338984,16:49:44,68.0,59.0,62.0,59,94.61,31,ep? s1400
1788338989,16:49:49,64.0,58.0,61.0,59,94.79,30,ep? s1400
1788338994,16:49:54,71.0,60.0,61.0,59,94.84,31,ep? s1400
1788338999,16:49:59,63.0,58.0,59.0,59,95.22,30,ep? s1400
1788339004,16:50:04,77.0,59.0,59.0,59,94.76,31,ep? s1400
1788339009,16:50:09,64.0,58.0,58.0,59,94.53,30,ep? s1400
1788339014,16:50:14,76.0,62.0,76.0,60,94.71,31,ep? s1400
1788339019,16:50:19,65.0,59.0,57.0,59,94.70,31,ep? s1400
1788339024,16:50:24,72.0,72.0,57.0,59,93.85,25,ep? s1400
1788339029,16:50:29,67.0,60.0,66.0,59,95.04,31,ep? s1400
1788339035,16:50:35,75.0,64.0,58.0,59,94.04,21,ep? s1450
1788339040,16:50:40,65.0,60.0,58.0,59,96.30,25,ep? s1450
1788339045,16:50:45,75.0,61.0,75.0,59,96.32,27,ep? s1450
1788339050,16:50:50,64.0,58.0,58.0,59,95.10,24,ep? s1450
1788339055,16:50:55,69.0,59.0,57.0,60,94.10,26,ep? s1450
1788339060,16:51:00,75.0,58.0,58.0,59,94.39,35,ep? s1450
1788339065,16:51:05,72.0,58.0,59.0,59,94.37,35,ep? s1450
1788339070,16:51:10,68.0,56.0,59.0,59,94.35,34,ep? s1450
1788339075,16:51:15,70.0,56.0,61.0,59,97.70,36,ep? s1450
1788339080,16:51:20,64.0,58.0,58.0,60,94.26,29,ep? s1450
1788339085,16:51:25,73.0,73.0,59.0,60,97.80,35,ep? s1500
1788339090,16:51:30,64.0,60.0,61.0,59,93.90,30,ep? s1500
1788339095,16:51:35,85.0,58.0,85.0,59,94.78,31,ep? s1500
1788339100,16:51:40,64.0,60.0,59.0,59,95.11,30,ep? s1500
1788339105,16:51:45,81.0,59.0,66.0,59,95.43,29,ep? s1500
1788339110,16:51:50,63.0,58.0,62.0,59,95.18,30,ep? s1500
1788339115,16:51:55,80.0,58.0,59.0,59,95.61,31,ep? s1500
1788339121,16:52:01,68.0,61.0,61.0,59,94.42,33,ep? s1500
1788339126,16:52:06,80.0,59.0,59.0,59,94.51,35,ep? s1500
1788339131,16:52:11,65.0,58.0,59.0,59,94.36,33,ep? s1500
1788339136,16:52:16,76.0,60.0,62.0,59,97.90,35,ep? s1550
1788339141,16:52:21,72.0,59.0,59.0,59,97.71,29,ep? s1550
1788339146,16:52:26,76.0,62.0,76.0,60,94.99,30,ep? s1550
1788339151,16:52:31,62.0,59.0,61.0,60,96.07,32,ep? s1550
1788339156,16:52:36,73.0,62.0,62.0,60,95.26,30,ep? s1550
1788339161,16:52:41,63.0,59.0,62.0,59,95.24,30,ep? s1550
1788339166,16:52:46,74.0,59.0,61.0,59,95.46,30,ep? s1550
1788339171,16:52:51,64.0,61.0,61.0,59,95.36,30,ep? s1550
1788339177,16:52:57,67.0,61.0,61.0,59,93.82,30,ep? s1550
1788339182,16:53:02,64.0,60.0,62.0,59,95.19,31,ep? s1550
1788339187,16:53:07,70.0,60.0,59.0,59,95.12,30,ep? s1550
1788339192,16:53:12,65.0,61.0,65.0,59,95.41,31,ep? s1600
1788339197,16:53:17,68.0,68.0,65.0,59,94.04,30,ep? s1600
1788339202,16:53:22,64.0,59.0,61.0,59,95.12,31,ep? s1600
1788339207,16:53:27,75.0,62.0,58.0,59,94.70,30,ep? s1600
1788339212,16:53:32,64.0,58.0,59.0,59,94.83,31,ep? s1600
1788339217,16:53:37,80.0,65.0,61.0,59,94.85,28,ep? s1600
1788339222,16:53:42,64.0,59.0,59.0,59,96.59,25,ep? s1600
1788339227,16:53:47,69.0,69.0,58.0,59,95.76,28,ep? s1600
1788339232,16:53:52,82.0,60.0,59.0,60,93.97,25,ep? s1600
1788339237,16:53:57,68.0,68.0,58.0,60,94.10,33,ep? s1600
1788339242,16:54:02,72.0,60.0,59.0,59,94.28,35,ep? s1650
1788339247,16:54:07,78.0,60.0,78.0,59,94.20,33,ep? s1650
1788339252,16:54:12,64.0,59.0,61.0,59,94.32,35,ep? s1650
1788339257,16:54:17,76.0,59.0,61.0,59,94.50,33,ep? s1650
1788339262,16:54:22,69.0,59.0,58.0,59,90.18,30,ep? s1650
1788339267,16:54:27,73.0,59.0,69.0,60,97.63,29,ep? s1650
1788339273,16:54:33,64.0,60.0,62.0,59,93.94,30,ep? s1650
1788339278,16:54:38,80.0,60.0,61.0,59,95.07,29,ep? s1650
1788339283,16:54:43,62.0,60.0,61.0,59,95.23,30,ep? s1650
1788339288,16:54:48,73.0,61.0,67.0,59,95.00,30,ep? s1650
1788339293,16:54:53,64.0,60.0,61.0,59,94.79,30,ep? s1700
1788339298,16:54:58,71.0,71.0,61.0,59,94.93,30,ep? s1700
1788339303,16:55:03,67.0,61.0,62.0,59,94.85,30,ep? s1700
1788339308,16:55:08,77.0,59.0,59.0,59,95.29,30,ep? s1700
1788339313,16:55:13,67.0,60.0,62.0,59,94.76,30,ep? s1700
1788339318,16:55:18,80.0,60.0,80.0,59,95.16,31,ep? s1700
1788339323,16:55:23,75.0,61.0,59.0,59,94.59,30,ep? s1700
1788339328,16:55:28,75.0,61.0,67.0,59,94.51,31,ep? s1700
1788339333,16:55:33,67.0,64.0,61.0,59,91.71,24,ep? s1700
1788339338,16:55:38,74.0,74.0,59.0,59,96.66,25,ep? s1700
1788339343,16:55:43,67.0,60.0,59.0,59,96.18,29,ep? s1750
1788339348,16:55:48,75.0,62.0,61.0,59,93.35,17,ep? s1750
1788339353,16:55:53,68.0,65.0,59.0,59,94.58,33,ep? s1750
1788339358,16:55:58,70.0,70.0,66.0,60,96.35,27,ep? s1750
1788339363,16:56:03,69.0,59.0,58.0,59,93.32,29,ep? s1750
1788339368,16:56:08,78.0,58.0,61.0,59,93.28,33,ep? s1750
1788339374,16:56:14,70.0,58.0,58.0,59,94.23,26,ep? s1750
1788339379,16:56:19,64.0,59.0,58.0,59,94.06,33,ep? s1750
1788339384,16:56:24,72.0,58.0,65.0,59,94.52,35,ep? s1750
1788339389,16:56:29,73.0,60.0,61.0,59,97.76,29,ep? s1750
1788339394,16:56:34,67.0,59.0,61.0,60,96.76,35,ep? s1800
1788339399,16:56:39,75.0,58.0,66.0,60,97.70,29,ep? s1800
1788339404,16:56:44,64.0,58.0,58.0,59,94.92,30,ep? s1800
1788339409,16:56:49,67.0,60.0,58.0,59,94.81,29,ep? s1800
1788339414,16:56:54,65.0,60.0,58.0,59,95.11,30,ep? s1800
1788339419,16:56:59,64.0,58.0,61.0,59,95.26,30,ep? s1800
1788339425,16:57:05,67.0,58.0,66.0,59,96.87,25,ep? s1800
1788339430,16:57:10,66.0,58.0,66.0,59,95.30,33,ep? s1800
1788339435,16:57:15,67.0,60.0,65.0,60,94.10,25,ep? s1800
1788339440,16:57:20,73.0,62.0,59.0,60,94.19,33,ep? s1800
1788339445,16:57:25,71.0,60.0,65.0,59,94.28,35,ep? s1850
1788339450,16:57:30,72.0,61.0,65.0,59,97.37,29,ep? s1850
1788339455,16:57:35,66.0,59.0,65.0,59,94.57,34,ep? s1850
1788339460,16:57:40,71.0,59.0,63.0,59,96.48,29,ep? s1850
1788339465,16:57:45,71.0,62.0,61.0,59,98.15,29,ep? s1850
1788339470,16:57:50,67.0,59.0,61.0,60,96.33,33,ep? s1850
1788339475,16:57:55,67.0,58.0,61.0,61,94.90,29,ep? s1850
1788339480,16:58:00,65.0,58.0,67.0,59,95.16,30,ep? s1850
1788339485,16:58:05,67.0,59.0,61.0,59,95.27,30,ep? s1850
1788339490,16:58:10,65.0,56.0,61.0,59,94.99,30,ep? s1850
1788339495,16:58:15,65.0,59.0,67.0,59,94.86,30,ep? s1900
1788339500,16:58:20,72.0,61.0,61.0,59,95.19,30,ep? s1900
1788339506,16:58:26,67.0,58.0,62.0,59,94.71,30,ep? s1900
1788339511,16:58:31,65.0,58.0,61.0,59,95.23,30,ep? s1900
1788339516,16:58:36,65.0,60.0,61.0,59,95.36,30,ep? s1900
1788339521,16:58:41,67.0,61.0,62.0,59,91.16,31,ep? s1900
1788339526,16:58:46,64.0,56.0,61.0,59,95.18,30,ep? s1900
1788339531,16:58:51,65.0,56.0,62.0,59,95.35,31,ep? s1900
1788339536,16:58:56,66.0,58.0,66.0,59,95.49,30,ep? s1900
1788339541,16:59:01,65.0,58.0,62.0,59,96.30,25,ep? s1900
1788339546,16:59:06,67.0,56.0,63.0,59,95.52,29,ep? s1950
1788339551,16:59:11,67.0,57.0,61.0,60,93.56,25,ep? s1950
1788339556,16:59:16,69.0,59.0,63.0,59,95.34,32,ep? s1950
1788339561,16:59:21,69.0,58.0,67.0,59,93.64,35,ep? s1950
1788339566,16:59:26,70.0,61.0,62.0,59,94.40,32,ep? s1950
1788339571,16:59:31,71.0,59.0,65.0,59,93.73,35,ep? s1950
1788339576,16:59:36,70.0,58.0,61.0,59,95.98,31,ep? s1950
1788339581,16:59:41,69.0,58.0,62.0,59,97.83,29,ep? s1950
1788339586,16:59:46,64.0,59.0,67.0,60,96.07,33,ep? s1950
1788339591,16:59:51,65.0,59.0,62.0,60,97.56,29,ep? s1950
1788339596,16:59:56,67.0,59.0,63.0,59,94.95,30,ep? s2000
1788339601,17:00:01,65.0,58.0,63.0,59,94.86,29,ep? s2000
1788339607,17:00:07,66.0,59.0,63.0,59,95.03,30,ep? s2000
1788339612,17:00:12,66.0,59.0,61.0,59,94.84,30,ep? s2000
1788339617,17:00:17,66.0,59.0,61.0,59,94.73,30,ep? s2000
1788339622,17:00:22,66.0,59.0,61.0,59,94.89,30,ep? s2000
1788339627,17:00:27,66.0,58.0,62.0,59,94.91,30,ep? s2000
1788339632,17:00:32,66.0,58.0,59.0,59,94.80,30,ep? s2000
1788339637,17:00:37,66.0,55.0,59.0,59,93.89,30,ep? s2000
1788339642,17:00:42,66.0,59.0,62.0,59,95.31,30,ep? s2000
1788339647,17:00:47,66.0,56.0,59.0,59,93.90,31,ep? s2050
1788339652,17:00:52,66.0,56.0,62.0,59,95.19,30,ep? s2050
1788339657,17:00:57,66.0,56.0,59.0,59,94.97,30,ep? s2050
1788339662,17:01:02,66.0,59.0,61.0,59,95.00,29,ep? s2050
1788339667,17:01:07,67.0,59.0,62.0,59,95.09,27,ep? s2050
1788339672,17:01:12,65.0,65.0,61.0,59,95.12,30,ep? s2050
1788339677,17:01:17,66.0,60.0,61.0,59,95.02,28,ep? s2050
1788339682,17:01:22,66.0,59.0,62.0,59,96.77,25,ep? s2050
1788339687,17:01:27,66.0,61.0,59.0,59,96.11,29,ep? s2050
1788339693,17:01:33,67.0,60.0,61.0,60,96.78,25,ep? s2050
1788339698,17:01:38,66.0,59.0,61.0,60,95.09,33,ep? s2100
1788339703,17:01:43,70.0,59.0,61.0,60,95.86,25,ep? s2100
1788339708,17:01:48,69.0,59.0,62.0,59,94.15,33,ep? s2100
1788339713,17:01:53,77.0,55.0,62.0,59,93.59,34,ep? s2100
1788339718,17:01:58,69.0,63.0,61.0,59,96.64,29,ep? s2100
1788339723,17:02:03,72.0,62.0,61.0,59,94.23,34,ep? s2100
1788339728,17:02:08,68.0,55.0,62.0,59,94.77,30,ep? s2100
1788339734,17:02:14,65.0,56.0,61.0,59,94.99,33,ep? s2100
1788339739,17:02:19,67.0,58.0,65.0,59,94.89,29,ep? s2100
1788339744,17:02:24,65.0,56.0,61.0,59,94.84,34,ep? s2100
1788339749,17:02:29,65.0,58.0,59.0,59,96.55,28,ep? s2150
1788339754,17:02:34,66.0,58.0,62.0,59,95.97,24,ep? s2150
1788339759,17:02:39,67.0,59.0,61.0,60,94.36,33,ep? s2150
1788339764,17:02:44,69.0,59.0,62.0,60,95.33,23,ep? s2150
1788339769,17:02:49,69.0,60.0,61.0,59,95.03,33,ep? s2150
1788339774,17:02:54,70.0,60.0,66.0,59,94.62,34,ep? s2150
1788339779,17:02:59,69.0,66.0,61.0,59,97.22,29,ep? s2150
1788339784,17:03:04,72.0,60.0,62.0,59,94.68,34,ep? s2150
1788339789,17:03:09,69.0,60.0,62.0,59,88.37,27,ep? s2150
1788339794,17:03:14,66.0,59.0,61.0,60,97.89,30,ep? s2150
1788339799,17:03:19,65.0,60.0,61.0,60,97.44,29,ep? s2200
1788339804,17:03:24,64.0,58.0,61.0,59,95.30,30,ep? s2200
1788339809,17:03:29,65.0,59.0,62.0,59,94.19,30,ep? s2200
1788339814,17:03:34,65.0,58.0,63.0,59,95.22,30,ep? s2200
1788339819,17:03:39,67.0,58.0,62.0,59,93.77,30,ep? s2200
1788339824,17:03:44,65.0,55.0,65.0,59,95.36,30,ep? s2200
1788339829,17:03:49,67.0,59.0,63.0,59,95.41,31,ep? s2200
1788339835,17:03:55,65.0,58.0,61.0,60,95.43,30,ep? s2200
1788339840,17:04:00,67.0,59.0,62.0,59,95.17,31,ep? s2200
1788339845,17:04:05,67.0,59.0,61.0,59,95.26,30,ep? s2200
1788339850,17:04:10,65.0,58.0,62.0,59,95.22,32,ep? s2250
1788339855,17:04:15,65.0,59.0,61.0,59,94.97,29,ep? s2250
1788339860,17:04:20,64.0,54.0,61.0,60,94.82,23,ep? s2250
1788339865,17:04:25,65.0,58.0,59.0,59,95.94,28,ep? s2250
1788339870,17:04:30,65.0,58.0,61.0,59,95.02,23,ep? s2250
1788339875,17:04:35,69.0,59.0,59.0,60,94.19,33,ep? s2250
1788339880,17:04:40,67.0,57.0,63.0,60,94.18,34,ep? s2250
1788339885,17:04:45,68.0,55.0,57.0,59,94.14,33,ep? s2250
1788339890,17:04:50,69.0,56.0,61.0,59,96.84,34,ep? s2250
1788339895,17:04:55,68.0,58.0,58.0,59,94.60,33,ep? s2250
1788339900,17:05:00,66.0,59.0,63.0,59,97.65,35,ep? s2300
1788339905,17:05:05,67.0,65.0,62.0,60,95.12,29,ep? s2300
1788339910,17:05:10,65.0,58.0,63.0,60,95.27,30,ep? s2300
1788339915,17:05:15,67.0,59.0,62.0,59,95.23,30,ep? s2300
1788339920,17:05:20,66.0,59.0,61.0,59,95.13,30,ep? s2300
1788339925,17:05:25,66.0,59.0,61.0,59,95.07,30,ep? s2300
1788339931,17:05:31,67.0,58.0,61.0,59,94.96,30,ep? s2300
1788339936,17:05:36,66.0,58.0,61.0,59,95.07,30,ep? s2300
1788339941,17:05:41,66.0,59.0,61.0,59,93.96,30,ep? s2300
1788339946,17:05:46,66.0,59.0,59.0,59,94.90,31,ep? s2300
1788339951,17:05:51,71.0,60.0,62.0,59,95.15,30,ep? s2300
1788339956,17:05:56,66.0,56.0,62.0,59,95.60,31,ep? s2350
1788339961,17:06:01,67.0,59.0,61.0,59,95.34,30,ep? s2350
1788339966,17:06:06,67.0,58.0,62.0,59,95.12,31,ep? s2350
1788339971,17:06:11,66.0,58.0,61.0,59,95.22,30,ep? s2350
1788339976,17:06:16,67.0,58.0,61.0,59,95.27,33,ep? s2350
1788339981,17:06:21,65.0,59.0,58.0,59,93.61,33,ep2
1788339986,17:06:26,69.0,58.0,61.0,59,94.41,34,ep2
1788339991,17:06:31,70.0,57.0,58.0,59,94.30,25,ep2
1788339996,17:06:36,72.0,59.0,65.0,59,94.34,34,ep2
1788340001,17:06:41,71.0,59.0,61.0,59,94.59,35,ep2
1788340006,17:06:46,70.0,58.0,62.0,60,94.30,30,ep2
1788340011,17:06:51,66.0,59.0,62.0,60,96.22,33,ep2
1788340016,17:06:56,67.0,65.0,62.0,59,95.38,29,ep2
1788340022,17:07:02,67.0,58.0,61.0,59,95.23,30,ep2
1788340027,17:07:07,65.0,58.0,63.0,59,94.94,30,ep2
1788340032,17:07:12,67.0,58.0,58.0,60,96.82,33,ep2
1788340037,17:07:17,64.0,56.0,59.0,59,94.23,25,ep2
1788340042,17:07:22,69.0,60.0,58.0,59,94.68,34,ep2
1788340047,17:07:27,68.0,57.0,57.0,59,94.36,35,ep2
1788340052,17:07:32,69.0,56.0,62.0,60,94.88,29,ep2
1788340057,17:07:37,64.0,56.0,59.0,60,96.64,34,ep2
1788340062,17:07:42,72.0,72.0,59.0,59,95.08,29,ep2
1788340068,17:07:48,67.0,60.0,62.0,59,95.52,37,ep2
1788340073,17:07:53,65.0,56.0,62.0,59,95.23,30,ep2
1788340078,17:07:58,65.0,56.0,63.0,59,94.83,30,ep2
1788340083,17:08:03,67.0,55.0,65.0,59,93.62,30,ep2
1788340088,17:08:08,65.0,55.0,59.0,59,94.91,30,ep2
1788340093,17:08:13,65.0,56.0,59.0,59,95.21,30,ep2
1788340098,17:08:18,65.0,60.0,61.0,59,95.43,30,ep2
1788340103,17:08:23,67.0,59.0,63.0,59,95.29,31,ep2
1788340108,17:08:28,65.0,59.0,62.0,59,95.20,30,ep2
1788340113,17:08:33,67.0,59.0,59.0,59,94.79,31,ep2
1788340118,17:08:38,67.0,59.0,61.0,59,94.79,28,ep2
1788340123,17:08:43,67.0,59.0,59.0,59,96.36,25,ep2
1788340128,17:08:48,62.0,59.0,57.0,60,96.91,28,ep2
1788340133,17:08:53,69.0,59.0,61.0,60,94.38,25,ep2
1788340138,17:08:58,71.0,60.0,62.0,59,94.32,34,ep2
1788340143,17:09:03,69.0,60.0,59.0,59,94.39,35,ep2
1788340148,17:09:08,71.0,59.0,62.0,59,95.08,34,ep2
1788340153,17:09:13,68.0,59.0,58.0,59,97.92,35,ep2
1788340158,17:09:18,67.0,59.0,59.0,60,95.09,30,ep2
1788340164,17:09:24,65.0,58.0,58.0,60,94.71,30,ep2
1788340169,17:09:29,64.0,55.0,58.0,59,94.86,30,ep2
1788340174,17:09:34,65.0,55.0,59.0,59,94.58,30,ep2
1788340179,17:09:39,64.0,56.0,59.0,59,93.52,30,ep2
1788340184,17:09:44,66.0,56.0,66.0,59,94.83,30,ep2
1788340189,17:09:49,64.0,56.0,59.0,59,95.25,30,ep2
1788340194,17:09:54,64.0,60.0,59.0,59,95.10,30,ep2
1788340199,17:09:59,64.0,61.0,61.0,59,94.28,31,ep2
1788340204,17:10:04,67.0,67.0,61.0,59,95.22,30,ep2
1788340209,17:10:09,64.0,58.0,57.0,59,95.41,31,ep2
1788340214,17:10:14,68.0,59.0,58.0,59,95.48,23,ep2
1788340219,17:10:19,64.0,56.0,59.0,59,93.87,28,ep2
1788340224,17:10:24,62.0,59.0,57.0,60,95.38,24,ep2
1788340229,17:10:29,65.0,58.0,58.0,59,94.33,27,ep2
1788340234,17:10:34,69.0,59.0,58.0,59,94.54,34,ep2
1788340239,17:10:39,67.0,58.0,57.0,59,94.37,27,ep2
1788340244,17:10:44,69.0,58.0,57.0,59,97.30,34,ep2
1788340249,17:10:49,68.0,59.0,58.0,59,97.72,29,ep2
1788340254,17:10:54,64.0,59.0,61.0,60,95.28,30,ep2
1788340260,17:11:00,67.0,59.0,61.0,60,95.58,29,ep2
1788340265,17:11:05,67.0,59.0,61.0,59,95.12,30,ep2
1788340270,17:11:10,65.0,66.0,59.0,59,95.11,30,ep2
1788340275,17:11:15,68.0,59.0,65.0,59,94.03,29,ep2
1788340280,17:11:20,67.0,59.0,62.0,59,95.39,30,ep2
1788340285,17:11:25,81.0,59.0,61.0,59,95.19,30,ep2
1788340290,17:11:30,67.0,58.0,69.0,59,95.43,30,ep2
1788340295,17:11:35,67.0,58.0,59.0,59,95.53,31,ep2
1788340300,17:11:40,64.0,58.0,58.0,60,95.29,30,ep2
1788340305,17:11:45,67.0,56.0,59.0,59,95.32,30,ep2
1788340310,17:11:50,64.0,58.0,57.0,59,95.44,30,ep2
1788340315,17:11:55,65.0,58.0,59.0,59,95.19,30,ep2
1788340320,17:12:00,67.0,59.0,57.0,59,95.36,30,ep2
1788340325,17:12:05,69.0,59.0,69.0,59,95.13,27,ep2
1788340330,17:12:10,65.0,60.0,62.0,60,96.10,27,ep2
1788340336,17:12:16,68.0,59.0,61.0,59,97.84,30,ep2
1788340341,17:12:21,67.0,59.0,58.0,60,95.18,29,ep2
1788340346,17:12:26,65.0,56.0,59.0,60,97.45,30,ep2
1788340351,17:12:31,67.0,58.0,61.0,59,94.20,30,ep2
1788340356,17:12:36,65.0,62.0,59.0,59,95.18,29,ep2
1788340361,17:12:41,67.0,58.0,61.0,59,95.52,30,ep2
1788340366,17:12:46,65.0,59.0,61.0,59,95.60,30,ep2
1788340371,17:12:51,67.0,59.0,61.0,59,95.38,30,ep2
1788340377,17:12:57,66.0,60.0,61.0,59,95.65,30,ep2
1788340382,17:13:02,66.0,59.0,61.0,59,95.09,31,ep2
1788340387,17:13:07,67.0,63.0,62.0,59,95.64,30,ep2
1788340392,17:13:12,67.0,59.0,61.0,59,95.09,30,ep2
1788340397,17:13:17,73.0,73.0,59.0,60,95.36,30,ep2
1788340402,17:13:22,67.0,59.0,62.0,59,95.12,30,ep2
1788340407,17:13:27,67.0,58.0,61.0,59,95.43,29,ep2
1788340412,17:13:32,65.0,58.0,62.0,59,95.14,30,ep2
1788340417,17:13:37,67.0,59.0,61.0,60,94.88,30,ep2
1788340422,17:13:42,65.0,56.0,65.0,59,94.83,27,ep2
1788340427,17:13:47,67.0,59.0,62.0,59,92.32,25,ep2
1788340432,17:13:52,67.0,56.0,65.0,59,96.42,28,ep2
1788340437,17:13:57,64.0,57.0,62.0,60,96.47,26,ep2
1788340442,17:14:02,64.0,58.0,62.0,60,96.59,28,ep2
1788340447,17:14:07,67.0,60.0,61.0,60,93.48,25,ep2
1788340452,17:14:12,67.0,57.0,62.0,60,93.80,33,ep2
1788340457,17:14:17,71.0,58.0,61.0,59,93.40,35,ep2
1788340462,17:14:22,81.0,64.0,62.0,59,94.14,33,ep2
1788340467,17:14:27,71.0,58.0,62.0,59,97.17,34,ep2
